relationship,overlap_ratio,school_a_id,school_a_name,school_a_region,school_b_id,school_b_name,school_b_region,reason
AMBIGUOUS,0.50,c966f4bd5905d0d1,ECOLE DE FORMATION DES PERSONNELS DE SANTE FONDATION BOBUIN DE DOUALA,Littoral,6034a96e86d97581,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Littoral,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,1.00,c966f4bd5905d0d1,ECOLE DE FORMATION DES PERSONNELS DE SANTE FONDATION BOBUIN DE DOUALA,Littoral,f08938d5b1ce0f1e,ECOLE DE FORMATION DES PERSONNELS DE SANTE FONDATION BOBUIN DE DOUALA,Extrême-Nord,"Nom normalisé strictement identique mais région différente dans le document source — collision de nom entre deux régions, ou possible erreur d'assignation région en amont. Jamais fusionné automatiquement, revue humaine requise."
AMBIGUOUS,0.50,52d7937cea735ac0,ECOLE DE FORMATION DES PERSONNELS DE SANTE LA PERLE DE DOUALA,Littoral,11b51b7b7de3de1d,ECOLE DE FORMATION PRIVEE DU PERSONNEL DE LA SANTE HELENE ET DEOGRACE DE DOUALA,Littoral,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.60,52d7937cea735ac0,ECOLE DE FORMATION DES PERSONNELS DE SANTE LA PERLE DE DOUALA,Littoral,f32b79071ed17419,ECOLE PRIVEE DE FORMATION DES PERSONNELS SANITAIRES (EFPSA) DE DOUALA,Littoral,"Chevauchement de mots partiel (60%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.60,52d7937cea735ac0,ECOLE DE FORMATION DES PERSONNELS DE SANTE LA PERLE DE DOUALA,Littoral,6034a96e86d97581,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Littoral,"Chevauchement de mots partiel (60%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,52d7937cea735ac0,ECOLE DE FORMATION DES PERSONNELS DE SANTE LA PERLE DE DOUALA,Littoral,4dff263ed3999a00,INSTITUT DES SCIENCES DE LA SANTE INNOVANTES DE DOUALA,Littoral,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,11b51b7b7de3de1d,ECOLE DE FORMATION PRIVEE DU PERSONNEL DE LA SANTE HELENE ET DEOGRACE DE DOUALA,Littoral,6034a96e86d97581,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Littoral,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,6d01fcaf9366183d,ECOLE INTERNATIONALE DES INFIRMIERS ET DES MEDICO-SANITAIRES DE DOUALA,Littoral,d53088d726e0cf9a,ECOLE INTERNATIONALE PARAMEDICALE DE DOUALA (EPID),Littoral,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,6d01fcaf9366183d,ECOLE INTERNATIONALE DES INFIRMIERS ET DES MEDICO-SANITAIRES DE DOUALA,Littoral,f32b79071ed17419,ECOLE PRIVEE DE FORMATION DES PERSONNELS SANITAIRES (EFPSA) DE DOUALA,Littoral,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,6d01fcaf9366183d,ECOLE INTERNATIONALE DES INFIRMIERS ET DES MEDICO-SANITAIRES DE DOUALA,Littoral,609e2e8229ebbd99,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE DOUALA,Littoral,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,1.00,d53088d726e0cf9a,ECOLE INTERNATIONALE PARAMEDICALE DE DOUALA (EPID),Littoral,fd2a91d7e25d4b55,ECOLE INTERNATIONALE PARAMEDICALE DE DOUALA EPID,Extrême-Nord,"Nom normalisé strictement identique mais région différente dans le document source — collision de nom entre deux régions, ou possible erreur d'assignation région en amont. Jamais fusionné automatiquement, revue humaine requise."
AMBIGUOUS,0.67,7536d272bf25162b,"ECOLE PRIVEE ""SANTE SANS FRONTIERE"" DE LA SANAGA MARITIME D'EDEA",Littoral,8cebafb8a23d211d,INSTITUT SUPERIEUR DE SANTE DE LA SANAGA MARITIME D'EDEA,Littoral,"Chevauchement de mots partiel (67%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,f32b79071ed17419,ECOLE PRIVEE DE FORMATION DES PERSONNELS SANITAIRES (EFPSA) DE DOUALA,Littoral,6034a96e86d97581,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Littoral,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,6034a96e86d97581,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Littoral,4dff263ed3999a00,INSTITUT DES SCIENCES DE LA SANTE INNOVANTES DE DOUALA,Littoral,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,1.00,6034a96e86d97581,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Littoral,585bfd3147f33237,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Extrême-Nord,"Nom normalisé strictement identique mais région différente dans le document source — collision de nom entre deux régions, ou possible erreur d'assignation région en amont. Jamais fusionné automatiquement, revue humaine requise."
AMBIGUOUS,0.50,a7c9c6cefa1029f1,INSTITUT DES SCIENCES DE LA SANTE DE PITOA (ISSP),Nord,47f99324b0792bc4,INSTITUT SUPERIEUR DES SCIENCES DE LA SANTE DE NGONG (I3SN),Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.75,a7c9c6cefa1029f1,INSTITUT DES SCIENCES DE LA SANTE DE PITOA (ISSP),Nord,6b50acc01759ee90,INSTITUT DES SCIENCES DE LA SANTE DE PITOA,Nord,"Chevauchement de mots partiel (75%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,a7c9c6cefa1029f1,INSTITUT DES SCIENCES DE LA SANTE DE PITOA (ISSP),Nord,014d311ed0c5e305,INSTITUT DES SCIENCES DE LA SANTE DE NGONG (I3SN),Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,47f99324b0792bc4,INSTITUT SUPERIEUR DES SCIENCES DE LA SANTE DE NGONG (I3SN),Nord,6b50acc01759ee90,INSTITUT DES SCIENCES DE LA SANTE DE PITOA,Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
LIKELY_SAME_SCHOOL,1.00,47f99324b0792bc4,INSTITUT SUPERIEUR DES SCIENCES DE LA SANTE DE NGONG (I3SN),Nord,014d311ed0c5e305,INSTITUT DES SCIENCES DE LA SANTE DE NGONG (I3SN),Nord,"Chevauchement de mots significatifs élevé (100%) + relation sous-chaîne, même région — probablement la même école (variante de saisie), mais PAS fusionné automatiquement (§9 : pas de fuzzy auto merge)."
AMBIGUOUS,0.38,9345bf030e003d37,"COMPLEXE PRIVE DE FORMATION DES PERSONNELS MEDICO-SANITAIRES ""FONDATION TSOPJIO ET TAKOUDJOU"" DE DSCHANG",Ouest,9749de38d2a326d4,"ECOLE PRIVEE DE FORMATION DES PERSONNELS SANITAIRES ""SAINT JOSEPH"" DE BAFOUSSAM",Ouest,"Chevauchement de mots partiel (38%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.38,9345bf030e003d37,"COMPLEXE PRIVE DE FORMATION DES PERSONNELS MEDICO-SANITAIRES ""FONDATION TSOPJIO ET TAKOUDJOU"" DE DSCHANG",Ouest,052fee6bb83e913e,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FONDATION SAINT MAURICE DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (38%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.60,4fb697ff616e9857,COMPLEXE PRIVE DE FORMATION DU PERSONNEL DE LA SANTE DE MBOUO BANDJOUN,Ouest,1bf3583dd49ae625,ECOLE PRIVEE DE FORMATION DU PERSONNEL DE LA SANTE DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (60%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,4fb697ff616e9857,COMPLEXE PRIVE DE FORMATION DU PERSONNEL DE LA SANTE DE MBOUO BANDJOUN,Ouest,c661778e576c48c2,COMPLEXE PRIVE DE FORMATION DU PERSONNEL MEDICO-SANITAIRE DE MBOUDA,Ouest,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.75,3deff5f4e1339a25,ECOLE DES METIERS DE LA SANTE DE BAMOUGOUM,Ouest,1f857ff37d843d66,ECOLE DES METIERS DE LA SANTE EMES DE BAMOUGOUM,Ouest,"Chevauchement de mots partiel (75%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,0d5954e3222f2b0c,ECOLE DES PROFESSIONNELS DE LA SANTE LES ETOILES DE BAFOUSSAM,Ouest,1bf3583dd49ae625,ECOLE PRIVEE DE FORMATION DU PERSONNEL DE LA SANTE DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,0d5954e3222f2b0c,ECOLE DES PROFESSIONNELS DE LA SANTE LES ETOILES DE BAFOUSSAM,Ouest,306c57d1e641d749,INSTITUT DES SCIENCES DE LA SANTE POOLA DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,d68fd5fe93dee989,ECOLE DES SCIENCES DE LA SANTE DE L'INSTITUT SUPERIEUR DE BAFANG,Ouest,306c57d1e641d749,INSTITUT DES SCIENCES DE LA SANTE POOLA DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,d68fd5fe93dee989,ECOLE DES SCIENCES DE LA SANTE DE L'INSTITUT SUPERIEUR DE BAFANG,Ouest,5e08ee466c20e499,ECOLE PRIVEE DES SCIENCES DE LA SANTE MENO DE BAMENA,Ouest,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.57,9749de38d2a326d4,"ECOLE PRIVEE DE FORMATION DES PERSONNELS SANITAIRES ""SAINT JOSEPH"" DE BAFOUSSAM",Ouest,052fee6bb83e913e,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FONDATION SAINT MAURICE DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (57%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,1bf3583dd49ae625,ECOLE PRIVEE DE FORMATION DU PERSONNEL DE LA SANTE DE BAFOUSSAM,Ouest,306c57d1e641d749,INSTITUT DES SCIENCES DE LA SANTE POOLA DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,1bf3583dd49ae625,ECOLE PRIVEE DE FORMATION DU PERSONNEL DE LA SANTE DE BAFOUSSAM,Ouest,c661778e576c48c2,COMPLEXE PRIVE DE FORMATION DU PERSONNEL MEDICO-SANITAIRE DE MBOUDA,Ouest,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.43,1bf3583dd49ae625,ECOLE PRIVEE DE FORMATION DU PERSONNEL DE LA SANTE DE BAFOUSSAM,Ouest,052fee6bb83e913e,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FONDATION SAINT MAURICE DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (43%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,39e914512660e6f9,ECOLE PRIVEE FONDATION JEUGEUVOU FOWANG DE BAFOUSSAM,Ouest,1db0d0eeb36d3bb3,ECOLE PRIVEE FONDATION TCHUENTE DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,306c57d1e641d749,INSTITUT DES SCIENCES DE LA SANTE POOLA DE BAFOUSSAM,Ouest,493377b134cc0dab,INSTITUT DES SCIENCES ET TECHNIQUES MEDICO-SANITAIRES DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,306c57d1e641d749,INSTITUT DES SCIENCES DE LA SANTE POOLA DE BAFOUSSAM,Ouest,5e08ee466c20e499,ECOLE PRIVEE DES SCIENCES DE LA SANTE MENO DE BAMENA,Ouest,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.60,493377b134cc0dab,INSTITUT DES SCIENCES ET TECHNIQUES MEDICO-SANITAIRES DE BAFOUSSAM,Ouest,0244b1aedf623544,INSTITUT DES SCIENCES MEDICO-SANITAIRES LES ARGUS DE BANDJOUN,Ouest,"Chevauchement de mots partiel (60%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,c0f1cd555242865d,ECOLE PRIVEE DES INFIRMIERS DE SANGMELIMA,Sud,5c32a3e7d77be43e,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE SANGMELIMA,Sud,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,86e2b2e89126cfa1,ECOLE PRIVEE DE FORMATION DES PERSONNELS MEDICO-SANITAIRES DE NGAOUNDERE,Adamaoua,623277ef29b10dfc,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE LA SANTE DE MEIGANGA,Adamaoua,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,86e2b2e89126cfa1,ECOLE PRIVEE DE FORMATION DES PERSONNELS MEDICO-SANITAIRES DE NGAOUNDERE,Adamaoua,81664c18d766e39d,ECOLE DE FORMATION DU PERSONNEL DE SANTE ISSTMADD (NGAOUNDERE),Adamaoua,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,3cd856735fa4862c,ECOLE PRIVEE DE FORMATION DU PERSONNEL PARAMEDICAL AREWA DE BANYO,Adamaoua,81664c18d766e39d,ECOLE DE FORMATION DU PERSONNEL DE SANTE ISSTMADD (NGAOUNDERE),Adamaoua,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.43,27dcd7763cd8e6e5,ACADEMIE SUPERIEURE DES SCIENCES DE LA SANTE (NURSING ACADEMY) DE YAOUNDE,Centre,d611c53d5acdc903,COMPLEXE DE FORMATION DES SCIENCES DE SANTE MARC VIVIEN FOE DE YAOUNDE - BITENG,Centre,"Chevauchement de mots partiel (43%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,6b756783a55f1a5f,ECOLE DE FORMATION DES PERSONNELS DE LA SANTE (EFOPS) DE BATCHENGA,Centre,7c41a094d46618d6,"ECOLE PRIVEE DES PERSONNELS DE SANTE ""INSTITUT TEGZAGON"" DE NYOM II",Centre,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,6b756783a55f1a5f,ECOLE DE FORMATION DES PERSONNELS DE LA SANTE (EFOPS) DE BATCHENGA,Centre,f9443a48b0968cce,INSTITUT PRIVE DE FORMATION DES PERSONNELS SPECIALISES EN SANTE (IFOPESS)- MFOU,Centre,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,6b756783a55f1a5f,ECOLE DE FORMATION DES PERSONNELS DE LA SANTE (EFOPS) DE BATCHENGA,Centre,e174eea682b1f7b5,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FIDELIE AMOGO D'EVODOULA,Centre,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.75,25287e62964d2b51,ECOLE DES INFIRMIERS DIPLOMES D'ETAT D'AYOS,Centre,52457988f12fd80b,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE SA'A,Centre,"Chevauchement de mots partiel (75%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
LIKELY_SAME_SCHOOL,0.86,345a99a6d4cd6808,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FONDATION EVA POUR LA SANTE A L'EST,Est,5c7e0661b0d758a2,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FONDATION EVA POUR LA SANTE D'AKOK MAKA,Est,"Chevauchement de mots significatifs élevé (86%), même région — probablement la même école (variante de saisie), mais PAS fusionné automatiquement (§9 : pas de fuzzy auto merge)."
AMBIGUOUS,0.50,848876092d35c0e2,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE MAROUA,Extrême-Nord,5b422f4826536bb1,ECOLE DES INFIRMIERS DIPLOMES LA ROCHE DE SOUZA,Extrême-Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,acab563f88f1b196,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE DE LARA-KAELE,Extrême-Nord,9f7bb8a223eb9309,INSTITUT DE FORMATION EN SANTE DE MAROUA (IFS),Extrême-Nord,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,acab563f88f1b196,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE DE LARA-KAELE,Extrême-Nord,f08938d5b1ce0f1e,ECOLE DE FORMATION DES PERSONNELS DE SANTE FONDATION BOBUIN DE DOUALA,Extrême-Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,acab563f88f1b196,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE DE LARA-KAELE,Extrême-Nord,585bfd3147f33237,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Extrême-Nord,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.43,9f7bb8a223eb9309,INSTITUT DE FORMATION EN SANTE DE MAROUA (IFS),Extrême-Nord,31a351635c4ba7fc,COMPLEXE BILINGUE DE FORMATION INTERDISCIPLINAIRE EN SCIENCES DE LA SANTE COBIFISS DE LITTORAL MAROUA,Extrême-Nord,"Chevauchement de mots partiel (43%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,9f7bb8a223eb9309,INSTITUT DE FORMATION EN SANTE DE MAROUA (IFS),Extrême-Nord,585bfd3147f33237,ECOLE PRIVEE DE FORMATION DES PROFESSIONNELS DE SANTE DE BWANG DOUALA,Extrême-Nord,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.75,609e2e8229ebbd99,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE DOUALA,Littoral,5794fba53d84814a,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE NKONGSAMBA,Littoral,"Chevauchement de mots partiel (75%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,609e2e8229ebbd99,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE DOUALA,Littoral,f297f6f4f37f1b00,ECOLE DES INFIRMIERS DIPLOMES LA ROCHE DE SOUZA,Littoral,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,5794fba53d84814a,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE NKONGSAMBA,Littoral,f297f6f4f37f1b00,ECOLE DES INFIRMIERS DIPLOMES LA ROCHE DE SOUZA,Littoral,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,1.00,f297f6f4f37f1b00,ECOLE DES INFIRMIERS DIPLOMES LA ROCHE DE SOUZA,Littoral,5b422f4826536bb1,ECOLE DES INFIRMIERS DIPLOMES LA ROCHE DE SOUZA,Extrême-Nord,"Nom normalisé strictement identique mais région différente dans le document source — collision de nom entre deux régions, ou possible erreur d'assignation région en amont. Jamais fusionné automatiquement, revue humaine requise."
AMBIGUOUS,1.00,8cebafb8a23d211d,INSTITUT SUPERIEUR DE SANTE DE LA SANAGA MARITIME D'EDEA,Littoral,ea91c294029fd506,INSTITUT SUPERIEUR DE SANTE DE LA SANAGA MARITIME D'EDEA,Extrême-Nord,"Nom normalisé strictement identique mais région différente dans le document source — collision de nom entre deux régions, ou possible erreur d'assignation région en amont. Jamais fusionné automatiquement, revue humaine requise."
AMBIGUOUS,0.50,02fbc172f9c53219,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE GAROUA,Nord,3236e7b41ba3a7ac,ECOLE PRIVEE DES INFIRMIERS DE GAROUA,Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,02fbc172f9c53219,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE GAROUA,Nord,69793780a4625940,ECOLE PRIVEE DES INFIRMIERS DE GAROUA (EPIG),Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.67,3236e7b41ba3a7ac,ECOLE PRIVEE DES INFIRMIERS DE GAROUA,Nord,69793780a4625940,ECOLE PRIVEE DES INFIRMIERS DE GAROUA (EPIG),Nord,"Chevauchement de mots partiel (67%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,704923a37b879cbe,BAMENDA FLORENCE NIGHTINGAL (HIH-BS) SCHOOL FOR HEALTH,Nord-Ouest,442d72c29eed6dac,"INSTITUT PRIVE ""ST. LOUIS HIGHER INSTITUTE OF HEALTH AND BIOMEDICAL SCIENCES"" DE BAMENDA",Nord-Ouest,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.43,4181872179124429,COMPLEXE DE FORMATION DES PERSONNELS DE SANTE � ROIS MAGES � COFPSAROMA DE BALENG,Ouest,052fee6bb83e913e,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FONDATION SAINT MAURICE DE BAFOUSSAM,Ouest,"Chevauchement de mots partiel (43%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.75,2df6e8b4fa82fbac,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE BAFOUSSAM,Ouest,555a83788a976cd8,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE FOUMBAN,Ouest,"Chevauchement de mots partiel (75%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.75,5c32a3e7d77be43e,ECOLE DES INFIRMIERS DIPLOMES D'ETAT DE SANGMELIMA,Sud,5226e154d4caef47,ECOLE DES INFIRMIERS DIPLOMES D'ETAT D'EBOLOWA,Sud,"Chevauchement de mots partiel (75%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,5226e154d4caef47,ECOLE DES INFIRMIERS DIPLOMES D'ETAT D'EBOLOWA,Sud,cb81421d7d3ea5a4,ECOLE PRIVEE D'INFIRMIERS (EPI) D'ENONGAL - EBOLOWA,Sud,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,50582d9571e334ab,ECOLE PRIVEE MILLENIUM DE YAOUNDE,Centre,5d6af471a9b8841b,INSTITUT SUPERIEUR POLYTECHNIQUE BILINGUE � LES ARMANDINS � DE YAOUNDE,Centre,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.40,623277ef29b10dfc,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE LA SANTE DE MEIGANGA,Adamaoua,81664c18d766e39d,ECOLE DE FORMATION DU PERSONNEL DE SANTE ISSTMADD (NGAOUNDERE),Adamaoua,"Chevauchement de mots partiel (40%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,f9443a48b0968cce,INSTITUT PRIVE DE FORMATION DES PERSONNELS SPECIALISES EN SANTE (IFOPESS)- MFOU,Centre,e174eea682b1f7b5,ECOLE PRIVEE DE FORMATION DES PERSONNELS DE SANTE FIDELIE AMOGO D'EVODOULA,Centre,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,9c9bfd19f7631bda,ECOLE DES SCIENCES DE LA SANTE � LE PHOENIX � DE SOA,Centre,adb49ce27d84ab3e,INSTITUT DES SCIENCES ET TECHNOLOGIES DE LA SANTE ISTS,Centre,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
AMBIGUOUS,0.50,ae0cb2cb25083659,ECOLE DES SAGES-FEMMES DE MAROUA,Extrême-Nord,9f77a6a3b61dd6ed,ECOLE DES SAGES FEMMES MAIEUTICIENS DE DOUALA,Extrême-Nord,"Chevauchement de mots partiel (50%), même région — ambigu, ne peut pas être classé automatiquement. Reste deux candidats séparés (§9)."
